latent_item	occurrences	interpretation
OP_01:VALUE_0009:STATE_06	19	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_09:VALUE_0001:STATE_03	19	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0077:STATE_03	19	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0095:STATE_01	19	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_07:VALUE_0062:STATE_01	19	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0057:STATE_04	19	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0035:STATE_07	19	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0143:STATE_01	19	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_06:VALUE_0004:STATE_04	19	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0186:STATE_04	19	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0019:STATE_06	18	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0008:STATE_01	18	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0151:STATE_01	18	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0091:STATE_03	18	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0182:STATE_01	18	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0225:STATE_01	18	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0213:STATE_01	18	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0027:STATE_06	18	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0120:STATE_01	18	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0193:STATE_02	18	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0131:STATE_03	18	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0020:STATE_08	18	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0029:STATE_01	18	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0054:STATE_04	18	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0057:STATE_03	18	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0008:STATE_08	18	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0207:STATE_02	18	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0065:STATE_03	18	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_06:VALUE_0011:STATE_05	18	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0136:STATE_01	18	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0242:STATE_02	18	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0243:STATE_01	18	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_06:VALUE_0087:STATE_03	18	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0209:STATE_01	18	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0067:STATE_03	18	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0055:STATE_03	17	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0152:STATE_01	17	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0153:STATE_03	17	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_08:VALUE_0001:STATE_03	17	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_09:VALUE_0001:STATE_04	17	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0256:STATE_02	17	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0014:STATE_04	17	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0053:STATE_03	17	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0202:STATE_02	17	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0051:STATE_01	17	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0175:STATE_01	17	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0238:STATE_01	17	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0151:STATE_01	16	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0137:STATE_03	16	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0118:STATE_01	16	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0145:STATE_04	16	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_09:VALUE_0002:STATE_04	16	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0001:STATE_05	16	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0112:STATE_04	16	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_09:VALUE_0002:STATE_03	16	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_07:VALUE_0029:STATE_01	16	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0270:STATE_01	16	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0272:STATE_01	16	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0187:STATE_03	15	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0084:STATE_04	15	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0043:STATE_05	15	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_07:VALUE_0087:STATE_03	15	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0057:STATE_03	15	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0028:STATE_05	15	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0177:STATE_01	15	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0084:STATE_05	15	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0280:STATE_01	15	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0052:STATE_02	15	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0190:STATE_02	15	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0250:STATE_01	15	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0093:STATE_03	15	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0009:STATE_08	15	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0150:STATE_01	15	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0284:STATE_02	15	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0260:STATE_01	15	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0094:STATE_03	15	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0055:STATE_04	14	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0001:STATE_05	14	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0172:STATE_01	14	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0028:STATE_06	14	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0298:STATE_01	14	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0022:STATE_01	14	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0147:STATE_04	14	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0065:STATE_07	14	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0020:STATE_06	14	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0305:STATE_01	14	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_06:VALUE_0006:STATE_04	14	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0176:STATE_04	14	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0054:STATE_03	14	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0054:STATE_04	14	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0203:STATE_03	14	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_07:VALUE_0004:STATE_03	14	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_07:VALUE_0011:STATE_05	14	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0004:STATE_07	14	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0081:STATE_04	14	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0136:STATE_05	14	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0309:STATE_01	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0139:STATE_03	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0011:STATE_05	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0274:STATE_01	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0158:STATE_03	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_06:VALUE_0106:STATE_03	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0265:STATE_01	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0313:STATE_01	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0144:STATE_01	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0248:STATE_01	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0314:STATE_01	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0055:STATE_05	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_06:VALUE_0141:STATE_01	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0231:STATE_01	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0266:STATE_01	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0214:STATE_02	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0267:STATE_01	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0003:STATE_02	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0082:STATE_01	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0199:STATE_01	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_07:VALUE_0006:STATE_02	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0012:STATE_07	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0239:STATE_02	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_07:VALUE_0006:STATE_04	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_09:VALUE_0002:STATE_07	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0216:STATE_03	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0322:STATE_01	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0180:STATE_04	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0247:STATE_01	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0091:STATE_07	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_07:VALUE_0074:STATE_01	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0117:STATE_03	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0138:STATE_04	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0172:STATE_01	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0241:STATE_02	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0181:STATE_04	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0045:STATE_04	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0326:STATE_02	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0154:STATE_04	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0022:STATE_01	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0307:STATE_01	13	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0004:STATE_01	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0294:STATE_01	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0037:STATE_05	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0244:STATE_01	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0045:STATE_03	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0245:STATE_01	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0154:STATE_03	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0246:STATE_01	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0122:STATE_06	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0163:STATE_02	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0281:STATE_01	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0129:STATE_03	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0301:STATE_01	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0112:STATE_04	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_08:VALUE_0060:STATE_04	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0142:STATE_01	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0342:STATE_01	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0145:STATE_03	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0176:STATE_03	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0343:STATE_02	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0345:STATE_02	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0327:STATE_01	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0221:STATE_03	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0041:STATE_05	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0188:STATE_04	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0287:STATE_01	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0330:STATE_01	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0072:STATE_01	12	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_08:VALUE_0013:STATE_03	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0055:STATE_03	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0108:STATE_01	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0171:STATE_03	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0275:STATE_01	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0057:STATE_04	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0354:STATE_01	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0053:STATE_04	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0355:STATE_01	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0137:STATE_05	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_06:VALUE_0087:STATE_04	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0047:STATE_05	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0168:STATE_03	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0030:STATE_05	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0338:STATE_02	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_08:VALUE_0004:STATE_04	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0268:STATE_01	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0200:STATE_02	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_10:VALUE_0005:STATE_01	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0364:STATE_01	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0129:STATE_07	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0016:STATE_08	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0340:STATE_02	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0025:STATE_05	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0118:STATE_06	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0258:STATE_05	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0208:STATE_04	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0194:STATE_01	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0143:STATE_01	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0344:STATE_01	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_07:VALUE_0141:STATE_01	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0006:STATE_07	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0290:STATE_01	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0035:STATE_02	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_09:VALUE_0005:STATE_01	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0031:STATE_06	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0210:STATE_01	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0057:STATE_05	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0347:STATE_01	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0089:STATE_01	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0227:STATE_01	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0070:STATE_01	11	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0027:STATE_08	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0351:STATE_01	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0278:STATE_02	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0054:STATE_05	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0002:STATE_07	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_07:VALUE_0162:STATE_01	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_08:VALUE_0029:STATE_01	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0124:STATE_05	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0337:STATE_01	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0317:STATE_01	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0194:STATE_01	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0126:STATE_01	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0117:STATE_07	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0134:STATE_03	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0233:STATE_01	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0123:STATE_02	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0384:STATE_01	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_06:VALUE_0160:STATE_01	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0392:STATE_01	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_09:VALUE_0011:STATE_05	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0055:STATE_04	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0077:STATE_07	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0013:STATE_07	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0147:STATE_03	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0227:STATE_01	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0045:STATE_05	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0019:STATE_04	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0328:STATE_05	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0251:STATE_02	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0021:STATE_05	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0404:STATE_01	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0203:STATE_04	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0405:STATE_02	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0407:STATE_05	10	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0229:STATE_03	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0029:STATE_01	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0353:STATE_05	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0380:STATE_01	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0230:STATE_04	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0137:STATE_04	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0129:STATE_04	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0350:STATE_01	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0224:STATE_01	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0413:STATE_01	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0220:STATE_03	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0299:STATE_04	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0075:STATE_01	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0319:STATE_01	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0224:STATE_01	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0115:STATE_07	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0084:STATE_03	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0257:STATE_02	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0323:STATE_01	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0303:STATE_01	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0122:STATE_03	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0204:STATE_02	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0037:STATE_06	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0122:STATE_05	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0166:STATE_03	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0390:STATE_02	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0031:STATE_08	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0240:STATE_02	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0423:STATE_02	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_08:VALUE_0008:STATE_01	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0216:STATE_04	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0164:STATE_03	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0431:STATE_02	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0228:STATE_01	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0178:STATE_01	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_07:VALUE_0039:STATE_02	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0061:STATE_06	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0016:STATE_06	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0021:STATE_06	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0002:STATE_05	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0054:STATE_05	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0436:STATE_01	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0406:STATE_01	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0438:STATE_01	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0306:STATE_01	9	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0222:STATE_03	8	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0158:STATE_05	8	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0004:STATE_08	8	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0409:STATE_01	8	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0445:STATE_01	8	ANONYMOUS_OR_LITERAL_EXPLORATORY
