route_id	candidate_recipe	source_neighbor_recipe	register	source_observed_in_register	changed_atom_position	source_atom	source_local_value_de	target_atom	target_local_value_de	source_local_trace	target_local_trace	local_trace_delta_count	source_local_phrase_de	target_local_phrase_de	local_phrase_changed	target_matches_gdt431	decision
NR012	CH+AR	S+AR	PHARMA	YES	1	S	DROGENPOSTEN WÄHLEN	CH	DROGENPOSTEN NEHMEN	1:ACTION_HEAD=DROGENPOSTEN WÄHLEN | 2:RELATION=AUSGANGSGEFÄSS	1:ACTION_HEAD=DROGENPOSTEN NEHMEN | 2:RELATION=AUSGANGSGEFÄSS	1	Wähle vom Ausgangsgefäß.	Nimm vom Ausgangsgefäß.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR013	SH+AIN	CHD+AIN	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	CHD	EINTRAG BEARBEITEN	SH	FESTHALTEN	1:ACTION_HEAD=EINTRAG BEARBEITEN | 2:ARGUMENT=TEILWERT	1:ACTION_HEAD=FESTHALTEN | 2:ARGUMENT=TEILWERT	1	Bearbeite den Teilwert.	Halte den Teilwert fest.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR013	SH+AIN	CHD+AIN	HERBAL	YES	1	CHD	MATERIAL BEARBEITEN	SH	MATERIAL HALTEN	1:ACTION_HEAD=MATERIAL BEARBEITEN | 2:ARGUMENT=MATERIALANTEIL	1:ACTION_HEAD=MATERIAL HALTEN | 2:ARGUMENT=MATERIALANTEIL	1	Bearbeite den Materialanteil.	Halte den Materialanteil.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR013	SH+AIN	CHD+AIN	BIOLOGICAL	YES	1	CHD	POSTEN BEARBEITEN	SH	POSTEN HALTEN	1:ACTION_HEAD=POSTEN BEARBEITEN | 2:ARGUMENT=STATIONSANTEIL	1:ACTION_HEAD=POSTEN HALTEN | 2:ARGUMENT=STATIONSANTEIL	1	Bearbeite den Stationsanteil.	Halte den Stationsanteil.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR013	SH+AIN	CHD+AIN	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	CHD	EINTRAG BEARBEITEN	SH	POSITION HALTEN	1:ACTION_HEAD=EINTRAG BEARBEITEN | 2:ARGUMENT=SEKTORANTEIL	1:ACTION_HEAD=POSITION HALTEN | 2:ARGUMENT=SEKTORANTEIL	1	Bearbeite den Sektoranteil.	Halte den Sektoranteil.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR013	SH+AIN	CHD+AIN	PHARMA	YES	1	CHD	ANSATZ BEARBEITEN	SH	ANSATZ HALTEN	1:ACTION_HEAD=ANSATZ BEARBEITEN | 2:ARGUMENT=DROGENANTEIL	1:ACTION_HEAD=ANSATZ HALTEN | 2:ARGUMENT=DROGENANTEIL	1	Bearbeite den Drogenanteil.	Halte den Drogenanteil.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR014	SH+AIN	SH+AIIN	SOURCE_SECTION_T	YES	2	AIIN	KENNWERT	AIN	TEILWERT	1:ACTION_HEAD=FESTHALTEN | 2:ARGUMENT=KENNWERT	1:ACTION_HEAD=FESTHALTEN | 2:ARGUMENT=TEILWERT	1	Halte den Kennwert fest.	Halte den Teilwert fest.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR014	SH+AIN	SH+AIIN	HERBAL	YES	2	AIIN	ARBEITSWERT	AIN	MATERIALANTEIL	1:ACTION_HEAD=MATERIAL HALTEN | 2:ARGUMENT=ARBEITSWERT	1:ACTION_HEAD=MATERIAL HALTEN | 2:ARGUMENT=MATERIALANTEIL	1	Halte den Arbeitswert.	Halte den Materialanteil.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR014	SH+AIN	SH+AIIN	BIOLOGICAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	AIIN	STATIONSWERT	AIN	STATIONSANTEIL	1:ACTION_HEAD=POSTEN HALTEN | 2:ARGUMENT=STATIONSWERT	1:ACTION_HEAD=POSTEN HALTEN | 2:ARGUMENT=STATIONSANTEIL	1	Halte den Stationswert.	Halte den Stationsanteil.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR014	SH+AIN	SH+AIIN	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	AIIN	POSITIONSWERT	AIN	SEKTORANTEIL	1:ACTION_HEAD=POSITION HALTEN | 2:ARGUMENT=POSITIONSWERT	1:ACTION_HEAD=POSITION HALTEN | 2:ARGUMENT=SEKTORANTEIL	1	Halte den Positionswert.	Halte den Sektoranteil.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR014	SH+AIN	SH+AIIN	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	AIIN	MENGENWERT	AIN	DROGENANTEIL	1:ACTION_HEAD=ANSATZ HALTEN | 2:ARGUMENT=MENGENWERT	1:ACTION_HEAD=ANSATZ HALTEN | 2:ARGUMENT=DROGENANTEIL	1	Halte den Mengenwert.	Halte den Drogenanteil.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR015	SH+AIN	SH+OR	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	OR	EINTRAGSEINHEIT	AIN	TEILWERT	1:ACTION_HEAD=FESTHALTEN | 2:ARGUMENT=EINTRAGSEINHEIT	1:ACTION_HEAD=FESTHALTEN | 2:ARGUMENT=TEILWERT	1	Halte die Eintragseinheit fest.	Halte den Teilwert fest.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR015	SH+AIN	SH+OR	HERBAL	YES	2	OR	ARBEITSEINHEIT	AIN	MATERIALANTEIL	1:ACTION_HEAD=MATERIAL HALTEN | 2:ARGUMENT=ARBEITSEINHEIT	1:ACTION_HEAD=MATERIAL HALTEN | 2:ARGUMENT=MATERIALANTEIL	1	Halte die Arbeitseinheit.	Halte den Materialanteil.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR015	SH+AIN	SH+OR	BIOLOGICAL	YES	2	OR	STATIONSEINHEIT	AIN	STATIONSANTEIL	1:ACTION_HEAD=POSTEN HALTEN | 2:ARGUMENT=STATIONSEINHEIT	1:ACTION_HEAD=POSTEN HALTEN | 2:ARGUMENT=STATIONSANTEIL	1	Halte die Stationseinheit.	Halte den Stationsanteil.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR015	SH+AIN	SH+OR	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	OR	POSITIONSEINHEIT	AIN	SEKTORANTEIL	1:ACTION_HEAD=POSITION HALTEN | 2:ARGUMENT=POSITIONSEINHEIT	1:ACTION_HEAD=POSITION HALTEN | 2:ARGUMENT=SEKTORANTEIL	1	Halte die Positionseinheit.	Halte den Sektoranteil.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR015	SH+AIN	SH+OR	PHARMA	YES	2	OR	ANSATZEINHEIT	AIN	DROGENANTEIL	1:ACTION_HEAD=ANSATZ HALTEN | 2:ARGUMENT=ANSATZEINHEIT	1:ACTION_HEAD=ANSATZ HALTEN | 2:ARGUMENT=DROGENANTEIL	1	Halte die Ansatzeinheit.	Halte den Drogenanteil.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR016	SH+AIN	SH+Y	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	Y	LAUFENDER EINTRAG	AIN	TEILWERT	1:ACTION_HEAD=FESTHALTEN | 2:ARGUMENT=LAUFENDER EINTRAG	1:ACTION_HEAD=FESTHALTEN | 2:ARGUMENT=TEILWERT	1	Halte den laufenden Eintrag fest.	Halte den Teilwert fest.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR016	SH+AIN	SH+Y	HERBAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	Y	PFLANZENPOSTEN	AIN	MATERIALANTEIL	1:ACTION_HEAD=MATERIAL HALTEN | 2:ARGUMENT=PFLANZENPOSTEN	1:ACTION_HEAD=MATERIAL HALTEN | 2:ARGUMENT=MATERIALANTEIL	1	Halte den Pflanzenposten.	Halte den Materialanteil.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR016	SH+AIN	SH+Y	BIOLOGICAL	YES	2	Y	STATIONSPOSTEN	AIN	STATIONSANTEIL	1:ACTION_HEAD=POSTEN HALTEN | 2:ARGUMENT=STATIONSPOSTEN	1:ACTION_HEAD=POSTEN HALTEN | 2:ARGUMENT=STATIONSANTEIL	1	Halte den Stationsposten.	Halte den Stationsanteil.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR016	SH+AIN	SH+Y	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	Y	POSITIONSPOSTEN	AIN	SEKTORANTEIL	1:ACTION_HEAD=POSITION HALTEN | 2:ARGUMENT=POSITIONSPOSTEN	1:ACTION_HEAD=POSITION HALTEN | 2:ARGUMENT=SEKTORANTEIL	1	Halte den Positionsposten.	Halte den Sektoranteil.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR016	SH+AIN	SH+Y	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	Y	DROGENPOSTEN	AIN	DROGENANTEIL	1:ACTION_HEAD=ANSATZ HALTEN | 2:ARGUMENT=DROGENPOSTEN	1:ACTION_HEAD=ANSATZ HALTEN | 2:ARGUMENT=DROGENANTEIL	1	Halte den Drogenposten.	Halte den Drogenanteil.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR017	AIIN+AIN	AIIN+Y	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	Y	LAUFENDER EINTRAG	AIN	TEILWERT	1:ARGUMENT=KENNWERT | 2:ARGUMENT=LAUFENDER EINTRAG	1:ARGUMENT=KENNWERT | 2:ARGUMENT=TEILWERT	1	Kennwert des laufenden Eintrags.	Kennwert des Teilwerts.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR017	AIIN+AIN	AIIN+Y	HERBAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	Y	PFLANZENPOSTEN	AIN	MATERIALANTEIL	1:ARGUMENT=ARBEITSWERT | 2:ARGUMENT=PFLANZENPOSTEN	1:ARGUMENT=ARBEITSWERT | 2:ARGUMENT=MATERIALANTEIL	1	Arbeitswert des Pflanzenpostens.	Arbeitswert des Materialanteils.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR017	AIIN+AIN	AIIN+Y	BIOLOGICAL	YES	2	Y	STATIONSPOSTEN	AIN	STATIONSANTEIL	1:ARGUMENT=STATIONSWERT | 2:ARGUMENT=STATIONSPOSTEN	1:ARGUMENT=STATIONSWERT | 2:ARGUMENT=STATIONSANTEIL	1	Stationswert des Stationspostens.	Stationswert des Stationsanteils.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR017	AIIN+AIN	AIIN+Y	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	Y	POSITIONSPOSTEN	AIN	SEKTORANTEIL	1:ARGUMENT=POSITIONSWERT | 2:ARGUMENT=POSITIONSPOSTEN	1:ARGUMENT=POSITIONSWERT | 2:ARGUMENT=SEKTORANTEIL	1	Positionswert des Positionspostens.	Positionswert des Sektoranteils.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR017	AIIN+AIN	AIIN+Y	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	Y	DROGENPOSTEN	AIN	DROGENANTEIL	1:ARGUMENT=MENGENWERT | 2:ARGUMENT=DROGENPOSTEN	1:ARGUMENT=MENGENWERT | 2:ARGUMENT=DROGENANTEIL	1	Mengenwert des Drogenpostens.	Mengenwert des Drogenanteils.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR018	AIIN+AIN	OR+AIN	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	OR	EINTRAGSEINHEIT	AIIN	KENNWERT	1:ARGUMENT=EINTRAGSEINHEIT | 2:ARGUMENT=TEILWERT	1:ARGUMENT=KENNWERT | 2:ARGUMENT=TEILWERT	1	Eintragseinheit des Teilwerts.	Kennwert des Teilwerts.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR018	AIIN+AIN	OR+AIN	HERBAL	YES	1	OR	ARBEITSEINHEIT	AIIN	ARBEITSWERT	1:ARGUMENT=ARBEITSEINHEIT | 2:ARGUMENT=MATERIALANTEIL	1:ARGUMENT=ARBEITSWERT | 2:ARGUMENT=MATERIALANTEIL	1	Arbeitseinheit des Materialanteils.	Arbeitswert des Materialanteils.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR018	AIIN+AIN	OR+AIN	BIOLOGICAL	YES	1	OR	STATIONSEINHEIT	AIIN	STATIONSWERT	1:ARGUMENT=STATIONSEINHEIT | 2:ARGUMENT=STATIONSANTEIL	1:ARGUMENT=STATIONSWERT | 2:ARGUMENT=STATIONSANTEIL	1	Stationseinheit des Stationsanteils.	Stationswert des Stationsanteils.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR018	AIIN+AIN	OR+AIN	CELESTIAL	YES	1	OR	POSITIONSEINHEIT	AIIN	POSITIONSWERT	1:ARGUMENT=POSITIONSEINHEIT | 2:ARGUMENT=SEKTORANTEIL	1:ARGUMENT=POSITIONSWERT | 2:ARGUMENT=SEKTORANTEIL	1	Positionseinheit des Sektoranteils.	Positionswert des Sektoranteils.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR018	AIIN+AIN	OR+AIN	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	OR	ANSATZEINHEIT	AIIN	MENGENWERT	1:ARGUMENT=ANSATZEINHEIT | 2:ARGUMENT=DROGENANTEIL	1:ARGUMENT=MENGENWERT | 2:ARGUMENT=DROGENANTEIL	1	Ansatzeinheit des Drogenanteils.	Mengenwert des Drogenanteils.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR019	AIIN+AIN	Y+AIN	SOURCE_SECTION_T	YES	1	Y	LAUFENDER EINTRAG	AIIN	KENNWERT	1:ARGUMENT=LAUFENDER EINTRAG | 2:ARGUMENT=TEILWERT	1:ARGUMENT=KENNWERT | 2:ARGUMENT=TEILWERT	1	Teilwert des laufenden Eintrags.	Kennwert des Teilwerts.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR019	AIIN+AIN	Y+AIN	HERBAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	Y	PFLANZENPOSTEN	AIIN	ARBEITSWERT	1:ARGUMENT=PFLANZENPOSTEN | 2:ARGUMENT=MATERIALANTEIL	1:ARGUMENT=ARBEITSWERT | 2:ARGUMENT=MATERIALANTEIL	1	Materialanteil des Pflanzenpostens.	Arbeitswert des Materialanteils.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR019	AIIN+AIN	Y+AIN	BIOLOGICAL	YES	1	Y	STATIONSPOSTEN	AIIN	STATIONSWERT	1:ARGUMENT=STATIONSPOSTEN | 2:ARGUMENT=STATIONSANTEIL	1:ARGUMENT=STATIONSWERT | 2:ARGUMENT=STATIONSANTEIL	1	Stationsanteil des Stationspostens.	Stationswert des Stationsanteils.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR019	AIIN+AIN	Y+AIN	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	Y	POSITIONSPOSTEN	AIIN	POSITIONSWERT	1:ARGUMENT=POSITIONSPOSTEN | 2:ARGUMENT=SEKTORANTEIL	1:ARGUMENT=POSITIONSWERT | 2:ARGUMENT=SEKTORANTEIL	1	Sektoranteil des Positionspostens.	Positionswert des Sektoranteils.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR019	AIIN+AIN	Y+AIN	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	Y	DROGENPOSTEN	AIIN	MENGENWERT	1:ARGUMENT=DROGENPOSTEN | 2:ARGUMENT=DROGENANTEIL	1:ARGUMENT=MENGENWERT | 2:ARGUMENT=DROGENANTEIL	1	Drogenanteil des Drogenpostens.	Mengenwert des Drogenanteils.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR020	AIN+Y	AIIN+Y	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	AIIN	KENNWERT	AIN	TEILWERT	1:ARGUMENT=KENNWERT | 2:ARGUMENT=LAUFENDER EINTRAG	1:ARGUMENT=TEILWERT | 2:ARGUMENT=LAUFENDER EINTRAG	1	Kennwert des laufenden Eintrags.	Teilwert des laufenden Eintrags.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR020	AIN+Y	AIIN+Y	HERBAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	AIIN	ARBEITSWERT	AIN	MATERIALANTEIL	1:ARGUMENT=ARBEITSWERT | 2:ARGUMENT=PFLANZENPOSTEN	1:ARGUMENT=MATERIALANTEIL | 2:ARGUMENT=PFLANZENPOSTEN	1	Arbeitswert des Pflanzenpostens.	Materialanteil des Pflanzenpostens.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR020	AIN+Y	AIIN+Y	BIOLOGICAL	YES	1	AIIN	STATIONSWERT	AIN	STATIONSANTEIL	1:ARGUMENT=STATIONSWERT | 2:ARGUMENT=STATIONSPOSTEN	1:ARGUMENT=STATIONSANTEIL | 2:ARGUMENT=STATIONSPOSTEN	1	Stationswert des Stationspostens.	Stationsanteil des Stationspostens.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR020	AIN+Y	AIIN+Y	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	AIIN	POSITIONSWERT	AIN	SEKTORANTEIL	1:ARGUMENT=POSITIONSWERT | 2:ARGUMENT=POSITIONSPOSTEN	1:ARGUMENT=SEKTORANTEIL | 2:ARGUMENT=POSITIONSPOSTEN	1	Positionswert des Positionspostens.	Sektoranteil des Positionspostens.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR020	AIN+Y	AIIN+Y	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	AIIN	MENGENWERT	AIN	DROGENANTEIL	1:ARGUMENT=MENGENWERT | 2:ARGUMENT=DROGENPOSTEN	1:ARGUMENT=DROGENANTEIL | 2:ARGUMENT=DROGENPOSTEN	1	Mengenwert des Drogenpostens.	Drogenanteil des Drogenpostens.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR021	AIN+Y	OR+Y	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	OR	EINTRAGSEINHEIT	AIN	TEILWERT	1:ARGUMENT=EINTRAGSEINHEIT | 2:ARGUMENT=LAUFENDER EINTRAG	1:ARGUMENT=TEILWERT | 2:ARGUMENT=LAUFENDER EINTRAG	1	Eintragseinheit des laufenden Eintrags.	Teilwert des laufenden Eintrags.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR021	AIN+Y	OR+Y	HERBAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	OR	ARBEITSEINHEIT	AIN	MATERIALANTEIL	1:ARGUMENT=ARBEITSEINHEIT | 2:ARGUMENT=PFLANZENPOSTEN	1:ARGUMENT=MATERIALANTEIL | 2:ARGUMENT=PFLANZENPOSTEN	1	Arbeitseinheit des Pflanzenpostens.	Materialanteil des Pflanzenpostens.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR021	AIN+Y	OR+Y	BIOLOGICAL	YES	1	OR	STATIONSEINHEIT	AIN	STATIONSANTEIL	1:ARGUMENT=STATIONSEINHEIT | 2:ARGUMENT=STATIONSPOSTEN	1:ARGUMENT=STATIONSANTEIL | 2:ARGUMENT=STATIONSPOSTEN	1	Stationseinheit des Stationspostens.	Stationsanteil des Stationspostens.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR021	AIN+Y	OR+Y	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	OR	POSITIONSEINHEIT	AIN	SEKTORANTEIL	1:ARGUMENT=POSITIONSEINHEIT | 2:ARGUMENT=POSITIONSPOSTEN	1:ARGUMENT=SEKTORANTEIL | 2:ARGUMENT=POSITIONSPOSTEN	1	Positionseinheit des Positionspostens.	Sektoranteil des Positionspostens.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR021	AIN+Y	OR+Y	PHARMA	YES	1	OR	ANSATZEINHEIT	AIN	DROGENANTEIL	1:ARGUMENT=ANSATZEINHEIT | 2:ARGUMENT=DROGENPOSTEN	1:ARGUMENT=DROGENANTEIL | 2:ARGUMENT=DROGENPOSTEN	1	Ansatzeinheit des Drogenpostens.	Drogenanteil des Drogenpostens.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR022	AIN+Y	Y+Y	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	Y	LAUFENDER EINTRAG	AIN	TEILWERT	1:ARGUMENT=LAUFENDER EINTRAG | 2:ARGUMENT=LAUFENDER EINTRAG	1:ARGUMENT=TEILWERT | 2:ARGUMENT=LAUFENDER EINTRAG	1	Äußerer laufenden Eintrag; innerer laufenden Eintrag.	Teilwert des laufenden Eintrags.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR022	AIN+Y	Y+Y	HERBAL	YES	1	Y	PFLANZENPOSTEN	AIN	MATERIALANTEIL	1:ARGUMENT=PFLANZENPOSTEN | 2:ARGUMENT=PFLANZENPOSTEN	1:ARGUMENT=MATERIALANTEIL | 2:ARGUMENT=PFLANZENPOSTEN	1	Äußerer Pflanzenposten; innerer Pflanzenposten.	Materialanteil des Pflanzenpostens.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR022	AIN+Y	Y+Y	BIOLOGICAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	Y	STATIONSPOSTEN	AIN	STATIONSANTEIL	1:ARGUMENT=STATIONSPOSTEN | 2:ARGUMENT=STATIONSPOSTEN	1:ARGUMENT=STATIONSANTEIL | 2:ARGUMENT=STATIONSPOSTEN	1	Äußerer Stationsposten; innerer Stationsposten.	Stationsanteil des Stationspostens.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR022	AIN+Y	Y+Y	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	Y	POSITIONSPOSTEN	AIN	SEKTORANTEIL	1:ARGUMENT=POSITIONSPOSTEN | 2:ARGUMENT=POSITIONSPOSTEN	1:ARGUMENT=SEKTORANTEIL | 2:ARGUMENT=POSITIONSPOSTEN	1	Äußerer Positionsposten; innerer Positionsposten.	Sektoranteil des Positionspostens.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR022	AIN+Y	Y+Y	PHARMA	YES	1	Y	DROGENPOSTEN	AIN	DROGENANTEIL	1:ARGUMENT=DROGENPOSTEN | 2:ARGUMENT=DROGENPOSTEN	1:ARGUMENT=DROGENANTEIL | 2:ARGUMENT=DROGENPOSTEN	1	Äußerer Drogenposten; innerer Drogenposten.	Drogenanteil des Drogenpostens.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR023	AIR+AIIN	AL+AIIN	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	AL	ZIELSPALTE	AIR	LESEBAHN	1:RELATION=ZIELSPALTE | 2:ARGUMENT=KENNWERT	1:RELATION=LESEBAHN | 2:ARGUMENT=KENNWERT	1	An der Zielspalte: Kennwert.	Entlang der Lesebahn: Kennwert.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR023	AIR+AIIN	AL+AIIN	HERBAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	AL	ZIELSTELLE	AIR	VERARBEITUNGSBAHN	1:RELATION=ZIELSTELLE | 2:ARGUMENT=ARBEITSWERT	1:RELATION=VERARBEITUNGSBAHN | 2:ARGUMENT=ARBEITSWERT	1	An der Zielstelle: Arbeitswert.	Entlang der Verarbeitungsbahn: Arbeitswert.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR023	AIR+AIIN	AL+AIIN	BIOLOGICAL	YES	1	AL	ZIELSTATION	AIR	STATIONSBAHN	1:RELATION=ZIELSTATION | 2:ARGUMENT=STATIONSWERT	1:RELATION=STATIONSBAHN | 2:ARGUMENT=STATIONSWERT	1	An der Zielstation: Stationswert.	Entlang der Stationsbahn: Stationswert.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR023	AIR+AIIN	AL+AIIN	CELESTIAL	YES	1	AL	ZIELPOSITION	AIR	RINGBAHN	1:RELATION=ZIELPOSITION | 2:ARGUMENT=POSITIONSWERT	1:RELATION=RINGBAHN | 2:ARGUMENT=POSITIONSWERT	1	An der Zielposition: Positionswert.	Entlang der Ringbahn: Positionswert.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR023	AIR+AIIN	AL+AIIN	PHARMA	YES	1	AL	ZIELGEFÄSS	AIR	TRANSFERBAHN	1:RELATION=ZIELGEFÄSS | 2:ARGUMENT=MENGENWERT	1:RELATION=TRANSFERBAHN | 2:ARGUMENT=MENGENWERT	1	Am Zielgefäß: Mengenwert.	Entlang der Transferbahn: Mengenwert.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR024	AIR+AIIN	AR+AIIN	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	AR	AUSGANGSZEILE	AIR	LESEBAHN	1:RELATION=AUSGANGSZEILE | 2:ARGUMENT=KENNWERT	1:RELATION=LESEBAHN | 2:ARGUMENT=KENNWERT	1	Von der Ausgangszeile: Kennwert.	Entlang der Lesebahn: Kennwert.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR024	AIR+AIIN	AR+AIIN	HERBAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	AR	AUSGANGSMATERIAL	AIR	VERARBEITUNGSBAHN	1:RELATION=AUSGANGSMATERIAL | 2:ARGUMENT=ARBEITSWERT	1:RELATION=VERARBEITUNGSBAHN | 2:ARGUMENT=ARBEITSWERT	1	Vom Ausgangsmaterial: Arbeitswert.	Entlang der Verarbeitungsbahn: Arbeitswert.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR024	AIR+AIIN	AR+AIIN	BIOLOGICAL	YES	1	AR	AUSGANGSSTATION	AIR	STATIONSBAHN	1:RELATION=AUSGANGSSTATION | 2:ARGUMENT=STATIONSWERT	1:RELATION=STATIONSBAHN | 2:ARGUMENT=STATIONSWERT	1	Von der Ausgangsstation: Stationswert.	Entlang der Stationsbahn: Stationswert.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR024	AIR+AIIN	AR+AIIN	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	AR	AUSGANGSPOSITION	AIR	RINGBAHN	1:RELATION=AUSGANGSPOSITION | 2:ARGUMENT=POSITIONSWERT	1:RELATION=RINGBAHN | 2:ARGUMENT=POSITIONSWERT	1	Von der Ausgangsposition: Positionswert.	Entlang der Ringbahn: Positionswert.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR024	AIR+AIIN	AR+AIIN	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	AR	AUSGANGSGEFÄSS	AIR	TRANSFERBAHN	1:RELATION=AUSGANGSGEFÄSS | 2:ARGUMENT=MENGENWERT	1:RELATION=TRANSFERBAHN | 2:ARGUMENT=MENGENWERT	1	Vom Ausgangsgefäß: Mengenwert.	Entlang der Transferbahn: Mengenwert.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR025	AIR+AIIN	L+AIIN	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	L	EINTRAGSVERBINDUNG	AIR	LESEBAHN	1:RELATION=EINTRAGSVERBINDUNG | 2:ARGUMENT=KENNWERT	1:RELATION=LESEBAHN | 2:ARGUMENT=KENNWERT	1	Über die Eintragsverbindung: Kennwert.	Entlang der Lesebahn: Kennwert.	YES	YES	LOCAL_CONTRAST_VISIBLE
