joint_tuple_id	surface_family	common_visible_core	occurrences	records	pages	semantic_segmentation	stable_concrete_nucleus_de	concrete_word_reading_de	reading_type	local_expansion_examples_de	variation_note	previous_semantic_segmentation	previous_stable_concrete_nucleus_de	previous_concrete_word_reading_de	paradigm_revision	revision_strength	revision_note	component_completion_previous_segmentation	component_completion_previous_nucleus_de	component_completion_previous_gloss_de	component_completion_source	component_completion_strength	component_completion_note	direction_previous_segmentation	direction_previous_nucleus_de	direction_previous_gloss_de	direction_revision_source	direction_revision_strength	direction_revision_note	quantity_previous_segmentation	quantity_previous_nucleus_de	quantity_previous_gloss_de	quantity_revision_source	quantity_revision_strength	quantity_revision_note	state_endpoint_previous_segmentation	state_endpoint_previous_nucleus_de	state_endpoint_previous_gloss_de	state_endpoint_revision_family	state_endpoint_revision_strength	state_endpoint_revision_note	filtration_previous_segmentation	filtration_previous_nucleus_de	filtration_previous_gloss_de	filtration_revision_family	filtration_revision_strength	filtration_revision_note	application_previous_segmentation	application_previous_nucleus_de	application_previous_gloss_de	application_revision_family	application_revision_strength	application_revision_note	r3_previous_segmentation	r3_previous_nucleus_de	r3_previous_gloss_de	r3_revision_family	r3_revision_strength	r3_revision_note
9247e38d29c79a0d2fa5	cheeety	cheeety	1	B3	f83r	cheeety=erste Spülung	erste Spülung	erste Spülung	CONCRETE_MEMORIZED_WHOLE_WORD	Nach der ersten Spülung	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	cheeety=erste Spülung	erste Spülung	erste Spülung	UNCHANGED	UNCHANGED	NOT_APPLICABLE
92e43836d82f98bf02d3	sheey	sheey	1	B4	f83r	sheey=erste Öffnung	erste Öffnung	erste Öffnung	CONCRETE_MEMORIZED_WHOLE_WORD	Die erste Öffnung	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	sheey=erste Öffnung	erste Öffnung	erste Öffnung	UNCHANGED	UNCHANGED	NOT_APPLICABLE
93f69c38fdedee1598e9	qokeedal	qokeedal	1	B1	f81v	OK+GRADE_2+AL_SITE	OK=einsetzen; EE=anhaltend; AL=Stelle	länger an der Stelle halten	SELECTED_APPLICATION__AL_SITE	Anwendungsfassung: länger an der Stelle halten	NONE; Revision: DAL ist Realisierung der AL-Kartenfamilie; kein DY; direction: Target and duration are separated.; state/endpoint: The target substitutes for Y/DY while the sustained grade remains.; application: Completes the long-grade Y/AL/DY row without naming skin or a vessel.	qokeedal=eingetauchter Teil	eingetauchter Teil	eingetauchter Teil	E_GRADE_PARADIGM	SELECTED_DERIVED_PREDICTION	DAL ist Realisierung der AL-Kartenfamilie; kein DY				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+EE+AL	E-Grad=SUSTAINED_CONTACT; Zustand=TARGET_AL	bezeichneten Teil oder Stelle in anhaltenden Kontakt bringen	DIRECTION_WORKSHOP	SELECTED_COMPOSITIONAL	Target and duration are separated.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	Q_RENDERER+OK+E_GRADE_2+AL_TARGET	OK=in Arbeit setzen; EE=anhaltend; AL=Zielstelle	an der Zielstelle anhaltend in Kontakt halten	OK_STATE_EXTENSION	SELECTED_SINGLETON_EXTENSION	The target substitutes for Y/DY while the sustained grade remains.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+GRADE_2+AL_TARGET	OK=einsetzen; EE=anhaltend; AL=Zielstelle	an der Zielstelle länger einwirken lassen	AL_SITE	SELECTED_SINGLETON_GRID_CELL	Completes the long-grade Y/AL/DY row without naming skin or a vessel.	OK+GRADE_2+AL_SITE	OK=einsetzen; EE=anhaltend; AL=Stelle	länger an der Stelle halten	UNCHANGED	UNCHANGED	NOT_APPLICABLE
94df4847b7b16c98394a	olkain|qolkain	olkain	2	B1|B4	f81v|f83r	OL+AIN_PORTION	OL=weiter oder noch eine; AIN=Portion	eine weitere Portion zugeben	SELECTED_QUANTITY_PREPARATION__QUANTITY_COMPOSITION	Mengen-/Zubereitungsfassung: eine weitere Portion zugeben	NONE; direction: The two image owners are not one uniquely lower basin.; quantity/preparation: Both occurrences continue with an additional portion.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	olkain=unteres Becken	unteres Becken	unteres Becken	RECURRENT_COMPOSITION	SELECTED_RECURRENT_COMPOSITION	The two image owners are not one uniquely lower basin.	Q_RENDERER+OL+KAIN[AIN_PORTION]	OL=weiter; KAIN=abgemessene Portion	mit einer weiteren Portion fortfahren	QUANTITY_COMPOSITION	SELECTED_RECURRENT	Both occurrences continue with an additional portion.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OL+AIN_PORTION	OL=weiter oder noch eine; AIN=Portion	eine weitere Portion zugeben	UNCHANGED	UNCHANGED	NOT_APPLICABLE
953ad19b79517fc8a211	tshol	tshol	1	H3	f11r	tshol=Blütenkraut	Blütenkraut	Blütenkraut	CONCRETE_MEMORIZED_WHOLE_WORD	Nimm im ersten Frühjahr Blüten und junge Blätter der unbenannten Pflanze	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	tshol=Blütenkraut	Blütenkraut	Blütenkraut	UNCHANGED	UNCHANGED	NOT_APPLICABLE
95987d6f198d6d247511	cheeckhody	cheeckhody	1	H5	f56r	CHEECKHO_APPLY_WHOLE_CARD+DY_CLOSE	CHEECKHO=auftragen; Endkarte=Schluss	auftragen; Schluss	SELECTED_APPLICATION__APPLICATION_ACTION_DECK	Anwendungsfassung: auftragen; Schluss	NONE; application: The preceding H5 wash licenses application; external/body specificity stays local.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	cheeckho=äußerlich anwenden + dy=Ende	äußerlich anwenden + Ende	äußerlich anwenden; Ende	APPLICATION_ACTION_DECK	SELECTED_SINGLETON_WHOLE_CARD	The preceding H5 wash licenses application; external/body specificity stays local.	CHEECKHO_APPLY_WHOLE_CARD+DY_CLOSE	CHEECKHO=auftragen; Endkarte=Schluss	auftragen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE
97cc9ac109148723c472	ody	ody	1	H4	f55v	o=kühl lagern + dy=Ende	kühl lagern + Ende	kühl lagern; Ende	CONCRETE_BASE_PLUS_DY	Verschließe das Gefäß und lass es kühl stehen; damit endet der Posten	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	o=kühl lagern + dy=Ende	kühl lagern + Ende	kühl lagern; Ende	UNCHANGED	UNCHANGED	NOT_APPLICABLE
97ddca78c9ebcc956d04	ldalor	ldalor	1	B6	f83r	LD_OR_LEARNED+AL_SITE	AL=Stelle; lokale Hülle=bezeichnet	bezeichnete Stelle	SELECTED_APPLICATION__AL_SITE_EXTENSION	Anwendungsfassung: bezeichnete Stelle	NONE; direction: The learned hull supplies marked; AL supplies target.; application: The hull supplies the designation; AL supplies only site.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	al=Stelle	Stelle	bezeichnete Stelle	DIRECTION_WORKSHOP	SELECTED_EMBEDDED	The learned hull supplies marked; AL supplies target.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	LD_OR_LEARNED+AL_TARGET	AL=Zielstelle	bezeichnete Zielstelle	AL_SITE_EXTENSION	SELECTED_SINGLETON_COMPOSITION	The hull supplies the designation; AL supplies only site.	LD_OR_LEARNED+AL_SITE	AL=Stelle; lokale Hülle=bezeichnet	bezeichnete Stelle	UNCHANGED	UNCHANGED	NOT_APPLICABLE
98bdc4244c84cbef3321	rsheal	rsheal	1	B2	f82r	RSHEAL_WARM_BATH_WATER_WHOLE_CARD	RSHEAL=warmes Badwasser	warmes Badwasser	R3_MEDIUM_SUBSTANCE__WATER_MEDIUM	R3-Mediumfassung: warmes Badwasser	NONE; R3: The lower-pool owner and following second opening make bathwater the concrete local choice.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	rsheal=warmes Wasser	warmes Wasser	warmes Wasser	WATER_MEDIUM	SELECTED_SINGLETON_WHOLE_CARD	The lower-pool owner and following second opening make bathwater the concrete local choice.
9ad66e67803a12e745de	chokchy|okchy|qokchy	okchy	3	H1|H5	f10r|f56r	OK+CHY_WRAPPED_CURRENT_ITEM	OK=in Arbeit setzen; CHY=umhüllter aktueller Posten	den laufenden Posten einsetzen	SELECTED_STATE_ENDPOINT__OK_STATE_GRID	Zustandsfassung: den laufenden Posten einsetzen	eine Bedeutung, mehrere lokale Anwendungen; Revision: frischer Auszug verliert frisch; completion: CHY carries the same referential contribution in this licensed family.; state/endpoint: The separate OKCHY exact card supplies the second learned surface template of the ungraded base.	okchy=frischer Auszug	frischer Auszug	frischer Auszug	OK_PARADIGM	CLOSED_RENDERER_PAIR	frischer Auszug verliert frisch	OK+CHY[Y]	OK=in den laufenden Arbeitsgang setzen; aktueller Ansatz	aktuellen Ansatz in Arbeit nehmen oder anwenden	Y_CHY	SELECTED_PRODUCTIVE	CHY carries the same referential contribution in this licensed family.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+CHY[wrapped Y_REFERENT]	OK=in Arbeit setzen; CHY=umhüllter Verweis auf den laufenden Posten	den laufenden Posten anwenden oder in Arbeit nehmen	OK_STATE_GRID	SELECTED_RECURRENT_WRAPPED_BASE	The separate OKCHY exact card supplies the second learned surface template of the ungraded base.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+CHY_WRAPPED_CURRENT_ITEM	OK=in Arbeit setzen; CHY=umhüllter aktueller Posten	den laufenden Posten einsetzen	UNCHANGED	UNCHANGED	NOT_APPLICABLE
9bb7122b386ebbc6138f	keol	keol	1	H5	f56r	keol=je Gabe	je Gabe	je Gabe	CONCRETE_MEMORIZED_WHOLE_WORD	Je Gabe	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	keol=je Gabe	je Gabe	je Gabe	UNCHANGED	UNCHANGED	NOT_APPLICABLE
9da1b6ac2c929daea697	chkain|kain	kain	3	B1|B3|B4	f81v|f83r	AIN_PORTION	AIN=Teil oder Portion	eine Portion	SELECTED_QUANTITY_PREPARATION__QUANTITY_CORE	Mengen-/Zubereitungsfassung: eine Portion	eine Bedeutung, mehrere lokale Anwendungen; quantity/preparation: The three occurrences name the bounded amount, not the measuring rule.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ain=Portion	Portion	abgemessener Teil	QUANTITY_CORE	SELECTED_RECURRENT	The three occurrences name the bounded amount, not the measuring rule.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	AIN_PORTION	AIN=Teil oder Portion	eine Portion	UNCHANGED	UNCHANGED	NOT_APPLICABLE
a06244ef1f2b37ca44c1	teol	teol	1	B1	f81v	teol=erste Öffnung	erste Öffnung	erste Öffnung	CONCRETE_MEMORIZED_WHOLE_WORD	Die erste Öffnung	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	teol=erste Öffnung	erste Öffnung	erste Öffnung	UNCHANGED	UNCHANGED	NOT_APPLICABLE
a48efd6c4491a046ba78	qotchy	qotchy	1	H3	f11r	qotchy=zurückbehaltene Blüten	zurückbehaltene Blüten	zurückbehaltene Blüten	CONCRETE_MEMORIZED_WHOLE_WORD	Nimm die zurückbehaltenen Blüten	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	qotchy=zurückbehaltene Blüten	zurückbehaltene Blüten	zurückbehaltene Blüten	UNCHANGED	UNCHANGED	NOT_APPLICABLE
a6939862e33ece5a0483	etyd	etyd	1	H1	f10r	etyd=Wurzelteil	Wurzelteil	Wurzelteil	CONCRETE_MEMORIZED_WHOLE_WORD	Gebrauche es bei Stechen im Leib und verwahre den übrigen Wurzelvorrat verschlossen	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	etyd=Wurzelteil	Wurzelteil	Wurzelteil	UNCHANGED	UNCHANGED	NOT_APPLICABLE
a7af89ab31ce5e247395	ytey	ytey	1	B1	f81v	YTEY_FILL_WHOLE_CARD	YTEY=füllen	füllen	R3_MEDIUM_SUBSTANCE__FILL_ACTION	R3-Mediumfassung: füllen	NONE; R3: B1-S015 supplies the vessel; the card supplies filling.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ytey=Gefäß füllen	Gefäß füllen	Gefäß füllen	FILL_ACTION	SELECTED_SINGLETON_WHOLE_CARD	B1-S015 supplies the vessel; the card supplies filling.
a84fbe3ad380df345b97	chkeedy	chkeedy	1	B3	f83r	CHK_WARM+GRADE_2+DY_CLOSE	CHK=wärmen; EE=länger; Endkarte=Schluss	länger warm halten; Schluss	SELECTED_STATE_ENDPOINT__CHK_STATE_GRID	Zustandsfassung: länger warm halten; Schluss	NONE; state/endpoint: The former saturate gloss is replaced by the closed mate of CHKEEY.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	chkee=vollständig benetzen + dy=Ende	vollständig benetzen + Ende	vollständig benetzen; Ende	CHK_STATE_GRID	SELECTED_SINGLETON_PREDICTION	The former saturate gloss is replaced by the closed mate of CHKEEY.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHK_WARM+GRADE_2+DY_CLOSE	CHK=wärmen; EE=länger; Endkarte=Schluss	länger warm halten; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE
a8af08e69edab8e54f15	shfydaiin	shfydaiin	1	H3	f11r	SHFY_LEARNED+AIIN_MEASURE	SHFY=stehen lassen; AIIN=vorgeschriebenes Maß	für die vorgeschriebene Zeit stehen lassen	SELECTED_QUANTITY_PREPARATION__MEASURE_EXTENSION	Mengen-/Zubereitungsfassung: für die vorgeschriebene Zeit stehen lassen	NONE; quantity/preparation: Measure is realized as duration in this learned rest hull.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	shfydaiin=stehen lassen	stehen lassen	stehen lassen	MEASURE_EXTENSION	SELECTED_CONTEXTUAL_COMPOSITION	Measure is realized as duration in this learned rest hull.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	SHFY_LEARNED+AIIN_MEASURE	SHFY=stehen lassen; AIIN=vorgeschriebenes Maß	für die vorgeschriebene Zeit stehen lassen	UNCHANGED	UNCHANGED	NOT_APPLICABLE
a8f891de626fc00028e9	octheol	octheol	1	B2	f82r	octheol=gleiche Einstellung	gleiche Einstellung	gleiche Einstellung	CONCRETE_MEMORIZED_WHOLE_WORD	dieselbe örtliche Einstellung	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	octheol=gleiche Einstellung	gleiche Einstellung	gleiche Einstellung	UNCHANGED	UNCHANGED	NOT_APPLICABLE
abb23e5e6936b4147f76	shedal	shedal	2	B3|B5	f83r	SHED_REST+AL_SITE	SHED=ruhen oder absetzen; AL=Stelle	Ruhe-/Absetzstelle	SELECTED_APPLICATION__AL_SITE_EXTENSION	Anwendungsfassung: Ruhe-/Absetzstelle	NONE; direction: Two f83r records support a station rather than an abstract duration.; state/endpoint: Two f83r records retain the station reading.; application: Two records retain the same rest-site reading.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	shedal=Zeitabschnitt	Zeitabschnitt	Zeitabschnitt	RECURRENT_COMPOSITION	SELECTED_RECURRENT_COMPOSITION	Two f83r records support a station rather than an abstract duration.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	SHED_REST+AL_TARGET	SHED=ruhen oder absetzen; AL=Zielstelle	Ruhe- oder Absetzstelle	SHED_STATE_EXTENSION	SELECTED_RECURRENT	Two f83r records retain the station reading.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	SHED_REST+AL_TARGET	SHED=ruhen oder absetzen; AL=Stelle	Ruhe- oder Absetzstelle	AL_SITE_EXTENSION	SELECTED_RECURRENT_COMPOSITION	Two records retain the same rest-site reading.	SHED_REST+AL_SITE	SHED=ruhen oder absetzen; AL=Stelle	Ruhe-/Absetzstelle	UNCHANGED	UNCHANGED	NOT_APPLICABLE
ad3581d3144f69a5912d	sh	sh	1	H5	f56r	sh=Pflanzenteil	Pflanzenteil	Pflanzenteil	CONCRETE_MEMORIZED_WHOLE_WORD	Nimm vom übrigen Kraut die blühenden Stiele	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	sh=Pflanzenteil	Pflanzenteil	Pflanzenteil	UNCHANGED	UNCHANGED	NOT_APPLICABLE
af816c04e65874a0f2fa	qoctholy	qoctholy	1	H2	f10r	QOCTHOLY_PRESS_WHOLE_CARD	QOCTHOLY=abpressen	abpressen	SELECTED_FILTRATION__SEPARATION_NOMENCLATOR	Filtrationsfassung: abpressen	NONE; filtration: The operation follows the learned crushed-herb card in H2.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	qoctholy=durch Tuch	durch Tuch	durch Tuch	SEPARATION_NOMENCLATOR	SELECTED_SINGLETON_WHOLE_CARD	The operation follows the learned crushed-herb card in H2.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	QOCTHOLY_PRESS_WHOLE_CARD	QOCTHOLY=abpressen	abpressen	UNCHANGED	UNCHANGED	NOT_APPLICABLE
b154ff779abe5f196c80	schedair	schedair	1	B3	f83r	S_RENDERER+CHED_CONDUCT+AIR_WATER	CHED=führen; AIR=Wasser	Wasser weiterführen	R3_MEDIUM_SUBSTANCE__AIR_WATER	R3-Mediumfassung: Wasser weiterführen	NONE; Revision: Einzelbeleg; klar ist nicht eigens sichtbar, aber AIR macht eine Flusslesung innerhalb der Arbeitstheorie plausibel.; direction: Clear and drain are not independently visible in this card.; R3: CHED supplies conduct; AIR supplies the water being conducted.	air=fließende Flüssigkeit	fließende Flüssigkeit	klare Flüssigkeit abziehen	CHED_PARADIGM	MEDIUM	Einzelbeleg; klar ist nicht eigens sichtbar, aber AIR macht eine Flusslesung innerhalb der Arbeitstheorie plausibel.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	RENDERER_S+CHED+AIR	CHD~CHED=umsetzen/in einen Arbeitsgang führen; S ohne nachgewiesene Semantik; AIR=fließende Flüssigkeit	Flüssigkeitsstrom führen oder abziehen	DIRECTION_WORKSHOP	SELECTED_COMPOSITIONAL	Clear and drain are not independently visible in this card.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	S_RENDERER+CHED+AIR_FLOW	CHED=führen; AIR=fließende Flüssigkeit im Lauf	fließende Flüssigkeit durch den Lauf führen	AIR_WATER	SELECTED_SINGLETON_COMPOSITION	CHED supplies conduct; AIR supplies the water being conducted.
b2812c8283c3a62438bd	kchy	kchy	1	H3	f11r	kchy=als Trank geben	als Trank geben	als Trank geben	CONCRETE_MEMORIZED_WHOLE_WORD	Gib ihn als Trank	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	kchy=als Trank geben	als Trank geben	als Trank geben	UNCHANGED	UNCHANGED	NOT_APPLICABLE
b38d70daefd663d74625	ly	ly	1	B1	f81v	LY_RECEIVER_WHOLE_CARD	LY=Empfangsgefäß	Empfangsgefäß	R3_MEDIUM_SUBSTANCE__CONTAINER_DECK	R3-Mediumfassung: Empfangsgefäß	NONE; R3: It precedes a target grade and sustained collection, making a receiver better than a second fill verb.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ly=Gefäß füllen	Gefäß füllen	Gefäß füllen	CONTAINER_DECK	SELECTED_SINGLETON_WHOLE_CARD	It precedes a target grade and sustained collection, making a receiver better than a second fill verb.
b5df9126607030b95175	cheey|shey	he	4	B2|B4|H3	f11r|f82r|f83r	SHEY_CLEAR_EXTRACT_WHOLE_CARD	CHEEY|SHEY=Klarauszug	Klarauszug	SELECTED_FILTRATION__CLEAR_EXTRACT	Filtrationsfassung: Klarauszug	eine Bedeutung, mehrere lokale Anwendungen; filtration: The exact renderer family follows straining or liquid withdrawal; it is not EY=water.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	sh-/ch-=klar + ey=Wasser	klar + Wasser	klare Flüssigkeit	CLEAR_EXTRACT	SELECTED_RECURRENT_WHOLE_CARD	The exact renderer family follows straining or liquid withdrawal; it is not EY=water.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	SHEY_CLEAR_EXTRACT_WHOLE_CARD	CHEEY|SHEY=Klarauszug	Klarauszug	UNCHANGED	UNCHANGED	NOT_APPLICABLE
